"","bird_id","colony","trip","trip_id","start_time","end_time","nest_attendance","trip_duration","max_dist","dest_lat","dest_long","departing_angle","dest_angle","max_speed"
"832",12706,"Oronsay",44,"44_12706",2014-06-07 12:26:58,2014-06-07 12:42:00,15.025,15.0333333333333,2.48652678311385,56.017251,-6.178445,113.438755863866,113.438755863866,3.9605357106617
"833",12706,"Oronsay",45,"45_12706",2014-06-07 12:56:59,2014-06-07 13:11:57,14.9833333333333,14.9666666666667,4.26917174318741,56.014407,-6.149968,107.844857993194,107.844857993194,6.97208644792533
"834",12706,"Oronsay",46,"46_12706",2014-06-07 15:56:53,2014-06-07 16:11:53,164.933333333333,15,6.07336666136217,56.079671,-6.204087,6.69937312337366,6.69937312337366,10.0409952765607
"835",12706,"Oronsay",47,"47_12706",2014-06-07 16:26:55,2014-06-07 16:41:58,15.025,15.05,3.36046360224738,56.009446,-6.169871,123.169756248115,123.169756248115,5.46820476875684
"836",12706,"Oronsay",48,"48_12706",2014-06-07 19:41:53,2014-06-07 19:56:52,179.925,14.975,7.15213540215265,56.033489,-6.101672,82.7306988607228,82.7306988607228,5.96560089885604
"837",12706,"Oronsay",49,"49_12706",2014-06-07 20:11:52,2014-06-07 20:26:51,15,14.9916666666667,6.36537745881223,56.016167,-6.114793,99.2530787415647,99.2530787415647,5.29049540891985
"838",12706,"Oronsay",50,"50_12706",2014-06-07 20:41:51,2014-06-07 21:56:52,14.9916666666667,75.025,7.50882246582369,56.04388,-6.099604,86.0652125805971,72.6144582213138,11.7597021145233
"839",12706,"Oronsay",51,"51_12706",2014-06-08 01:56:48,2014-06-08 02:11:48,239.925,15,0.362604812496139,56.022629,-6.218245,-154.712057977053,-154.712057977053,0.484077812857883
"840",12706,"Oronsay",52,"52_12706",2014-06-08 02:26:48,2014-06-08 02:41:48,15,15,0.390235680233218,56.022212,-6.217667,-160.445853128729,-160.445853128729,0.534028475547558
"841",12706,"Oronsay",53,"53_12706",2014-06-08 02:56:48,2014-06-08 03:11:47,15,14.9916666666667,1.58958124459858,56.0168,-6.235711,-128.92713303391,-128.92713303391,2.51150248960696
"842",12706,"Oronsay",54,"54_12706",2014-06-08 03:26:47,2014-06-08 03:41:47,14.9916666666667,15,1.68587387807595,56.014776,-6.234585,-136.217054525954,-136.217054525954,2.66126154238977
"843",12706,"Oronsay",55,"55_12706",2014-06-08 04:41:46,2014-06-08 04:56:46,59.9916666666667,14.9916666666667,0.342544624864525,56.022829,-6.218226,-145.060067332646,-145.060067332646,0.259127967886318
"844",12706,"Oronsay",56,"56_12706",2014-06-08 05:26:46,2014-06-08 05:56:49,30.0083333333333,30.0416666666667,0.602600046438663,56.020394,-6.218704,-141.995618832439,-141.995618832439,0.552467964003857
"845",12706,"Oronsay",57,"57_12706",2014-06-08 06:26:46,2014-06-08 06:41:45,29.95,14.9916666666667,0.353722865551718,56.02233,-6.215127,-171.68599033194,-171.68599033194,0.252201782529305
"846",12706,"Oronsay",58,"58_12706",2014-06-08 08:56:44,2014-06-08 09:11:47,134.983333333333,15.05,4.44472152512522,56.000367,-6.270865,-129.29442016303,-129.29442016303,7.31804092613132
"847",12706,"Oronsay",59,"59_12706",2014-06-08 10:26:48,2014-06-08 10:41:46,75.0166666666667,14.9583333333333,0.371111703651514,56.022374,-6.213435,165.07427599916,165.07427599916,0.507857373445557
"848",12706,"Oronsay",60,"60_12706",2014-06-08 11:26:48,2014-06-08 11:56:44,45.0333333333333,29.9416666666667,2.37258042807999,56.008067,-6.237377,-151.121077924027,-145.568420035164,1.40860306641081
"849",12706,"Oronsay",61,"61_12706",2014-06-08 12:56:43,2014-06-08 13:11:43,59.975,15,2.23993229656948,56.009701,-6.237735,-136.36940188777,-136.36940188777,3.30314859967931
"850",12706,"Oronsay",62,"62_12706",2014-06-08 13:26:43,2014-06-08 13:41:42,15,14.9916666666667,2.22496461277752,56.009681,-6.237299,-142.85646744253,-142.85646744253,3.59528562951271
"851",12706,"Oronsay",63,"63_12706",2014-06-08 14:26:42,2014-06-08 14:41:42,45,15,6.29353440822636,56.040681,-6.118253,74.8622709110004,74.8622709110004,10.4323452505291
"852",12706,"Oronsay",64,"64_12706",2014-06-08 15:11:48,2014-06-08 16:26:44,30.0916666666667,74.9416666666667,2.41104094434583,56.042645,-6.191875,39.9881337491239,37.368557731374,1.94829274673304
"853",12706,"Oronsay",65,"65_12706",2014-06-08 16:41:44,2014-06-08 16:56:45,15,15.0166666666667,5.90797219676796,56.078551,-6.217318,-1.07458656039006,-1.07458656039006,4.92002039116066
"854",12706,"Oronsay",66,"66_12706",2014-06-08 17:11:45,2014-06-08 17:41:47,14.9916666666667,30.0333333333333,6.81421865954515,56.085202,-6.19145,12.6376461572212,12.6376461572212,8.07815197898355
"855",12706,"Oronsay",67,"67_12706",2014-06-08 17:56:43,2014-06-08 18:11:40,14.9416666666667,14.95,2.10588808563938,56.010442,-6.235933,-143.254959567495,-143.254959567495,3.44410741168576
"856",12706,"Oronsay",68,"68_12706",2014-06-08 19:26:39,2014-06-08 20:26:39,74.9833333333333,60,2.17426981208798,56.040261,-6.192666,-140.264240318105,41.7921295575926,2.97348136846765
"857",12706,"Oronsay",69,"69_12706",2014-06-08 20:41:39,2014-06-08 20:56:39,15,14.9916666666667,2.22242842332113,56.040464,-6.191907,41.1631477206075,41.1631477206075,1.83407238852321
"858",12706,"Oronsay",70,"70_12706",2014-06-08 21:26:39,2014-06-08 21:41:41,30,15.0333333333333,2.040656380106,56.01097,-6.235444,-143.271021488881,-143.271021488881,3.27070512145891
"859",12706,"Oronsay",71,"71_12706",2014-06-08 21:56:41,2014-06-08 22:11:38,15,14.9583333333333,2.14052267490113,56.010104,-6.236055,-144.230085075908,-144.230085075908,3.46345706474508
"860",12706,"Oronsay",72,"72_12706",2014-06-08 23:26:38,2014-06-08 23:41:37,74.9916666666667,14.9916666666667,2.20352764905959,56.009836,-6.237095,-142.93407186514,-142.93407186514,3.59383175397916
"861",12706,"Oronsay",73,"73_12706",2014-06-08 23:56:37,2014-06-09 00:11:38,14.9916666666667,15.025,2.21155241055478,56.009936,-6.237532,-142.052769882431,-142.052769882431,3.60105006431201
"862",12706,"Oronsay",74,"74_12706",2014-06-09 00:26:39,2014-06-09 00:41:37,15.0083333333333,14.975,2.20618529475012,56.009771,-6.237014,-143.309550179668,-143.309550179668,3.59355162354497
"863",12706,"Oronsay",75,"75_12706",2014-06-09 00:56:37,2014-06-09 01:11:37,15,14.9916666666667,2.20878819029963,56.009704,-6.236926,-143.553504172585,-143.553504172585,3.57662200179013
"864",12706,"Oronsay",76,"76_12706",2014-06-09 01:26:36,2014-06-09 01:41:36,14.9916666666667,15,2.20989433552064,56.009706,-6.23696,-143.267521762735,-143.267521762735,3.59852383297014
"865",12706,"Oronsay",77,"77_12706",2014-06-09 01:56:36,2014-06-09 03:56:35,15,119.975,2.23965365020198,56.009658,-6.23763,-142.586222101959,-142.586222101959,3.64266493072506
"866",12706,"Oronsay",78,"78_12706",2014-06-09 04:11:35,2014-06-09 04:41:34,15,29.9916666666667,2.2330347398668,56.040583,-6.191891,40.6690784524198,40.6690784524198,3.03618733590773
"867",12706,"Oronsay",79,"79_12706",2014-06-09 05:56:34,2014-06-09 06:11:34,75,14.9916666666667,5.84674658672746,56.007711,-6.127294,110.436928109253,110.436928109253,9.71104686506844
"868",12706,"Oronsay",80,"80_12706",2014-06-09 06:26:34,2014-06-09 06:41:34,15,15,7.24431063317037,55.988896,-6.119491,124.860279043705,124.860279043705,12.005934718806
"869",12706,"Oronsay",81,"81_12706",2014-06-09 06:56:33,2014-06-09 07:11:34,14.9916666666667,15.0166666666667,13.19281684913,55.919368,-6.121549,153.822342260152,153.822342260152,22.0279216676656
"870",12706,"Oronsay",82,"82_12706",2014-06-09 07:26:34,2014-06-09 07:41:33,15,14.9833333333333,13.8341708042234,55.912461,-6.123534,155.646647291803,155.646647291803,23.1862332370731
"871",12706,"Oronsay",83,"83_12706",2014-06-09 11:11:34,2014-06-09 11:31:31,210.008333333333,19.9583333333333,0.463212936203518,56.023282,-6.209215,121.255173945176,121.255173945176,0.379467248990116
"872",12706,"Oronsay",84,"84_12706",2014-06-09 12:06:32,2014-06-09 12:21:32,35.0166666666667,15,5.55012959190672,56.073399,-6.190844,15.2528175106943,15.2528175106943,2.93386910056726
"873",12706,"Oronsay",85,"85_12706",2014-06-09 12:56:34,2014-06-09 13:11:33,35.025,14.9916666666667,17.7021644612761,56.161864,-6.069275,30.5328035925303,30.5328035925303,28.9656899968608
"874",12706,"Oronsay",86,"86_12706",2014-06-09 13:31:31,2014-06-09 13:46:31,19.9666666666667,15,18.8837318462236,56.182666,-6.101453,22.0150804431567,22.0150804431567,15.5241260453366
"875",12706,"Oronsay",87,"87_12706",2014-06-09 14:06:30,2014-06-09 14:36:32,19.975,30.0333333333333,9.99793390809559,56.112782,-6.1778,14.1061721499399,14.1061721499399,2407.47479344085
"876",12706,"Oronsay",88,"88_12706",2014-06-09 14:56:31,2014-06-09 15:11:33,19.9916666666667,15.025,3.67600197188019,56.055972,-6.238199,-23.6763491428129,-23.6763491428129,5.9852392995437
"877",12706,"Oronsay",89,"89_12706",2014-06-09 15:31:31,2014-06-09 15:46:29,19.9666666666667,14.9666666666667,3.71689489647849,56.055972,-6.239853,-24.7687170143438,-24.7687170143438,3.05079318740687
"878",12706,"Oronsay",90,"90_12706",2014-06-09 16:06:31,2014-06-09 16:21:34,20.0416666666667,15.05,3.66396974735639,56.055935,-6.237854,-23.0016167038686,-23.0016167038686,1.97879711497995
"879",12706,"Oronsay",91,"91_12706",2014-06-09 16:56:31,2014-06-09 17:11:33,34.9416666666667,15.0416666666667,3.39633362152522,56.052176,-6.241926,-29.9470203310393,-29.9470203310393,5.52054718761619
"880",12706,"Oronsay",92,"92_12706",2014-06-09 17:31:31,2014-06-09 17:46:31,19.9583333333333,15.0083333333333,3.27708642924739,56.042042,-6.172019,56.6943825547509,56.6943825547509,2.68675770834181
"881",12706,"Oronsay",93,"93_12706",2014-06-09 18:06:31,2014-06-09 18:21:31,20,14.9916666666667,13.4238963005474,56.069782,-6.015139,68.6744351677335,68.6744351677335,7.4449747636457
"882",12706,"Oronsay",94,"94_12706",2014-06-09 18:56:30,2014-06-09 19:11:30,34.9833333333333,15,6.48162783553562,56.058041,-6.129269,56.5042321265049,56.5042321265049,10.6565445486619
"883",12706,"Oronsay",95,"95_12706",2014-06-09 19:31:27,2014-06-09 19:46:27,19.9583333333333,15,2.56889740313102,56.028453,-6.174637,84.3933897874692,84.3933897874692,2.07892746303727
"884",12706,"Oronsay",96,"96_12706",2014-06-09 20:56:26,2014-06-09 21:11:26,69.9833333333333,15,0.746381102723227,56.018978,-6.218266,-166.349852150944,-166.349852150944,1.12698943232069
"885",12706,"Oronsay",97,"97_12706",2014-06-09 21:31:27,2014-06-09 21:46:27,20.0166666666667,14.9916666666667,0.479212109421668,56.021385,-6.217752,-163.26288834041,-163.26288834041,0.333926461818388
"886",12706,"Oronsay",98,"98_12706",2014-06-09 23:31:25,2014-06-09 23:46:25,104.975,14.9916666666667,4.2222649781164,56.036224,-6.150538,74.3142678055048,74.3142678055048,3.47938468734468
"887",12706,"Oronsay",99,"99_12706",2014-06-10 02:21:24,2014-06-10 04:06:25,154.983333333333,105.025,2.37803077936703,56.042426,-6.192235,-158.534979712678,37.15784036202,57.7359140631717
"888",12706,"Oronsay",100,"100_12706",2014-06-10 04:21:25,2014-06-10 04:56:22,15,34.9416666666667,2.24249417770759,56.04061,-6.191716,41.4990659586442,41.4990659586442,2237.80102736007
"889",12706,"Oronsay",101,"101_12706",2014-06-10 05:31:22,2014-06-10 05:46:22,35,15,3.16194153940736,56.040805,-6.172775,58.1680901223289,58.1680901223289,2.59141118648832
"890",12706,"Oronsay",102,"102_12706",2014-06-10 06:06:21,2014-06-10 06:21:24,19.9916666666667,15.0416666666667,6.04372711658916,56.026748,-6.118594,89.3602239543958,89.3602239543958,3.32667863512556
"891",12706,"Oronsay",103,"103_12706",2014-06-10 08:36:24,2014-06-10 08:56:19,135,19.925,1.25043102682402,56.034666,-6.203911,36.077642316404,36.077642316404,0.668769065532166
"892",12706,"Oronsay",104,"104_12706",2014-06-10 09:11:19,2014-06-10 12:36:20,15,205.016666666667,20.5951563036318,56.127982,-5.940159,53.4193541896895,56.2450053135674,3618.69365958042
"893",12706,"Oronsay",105,"105_12706",2014-06-10 14:06:19,2014-06-10 14:21:19,89.9833333333333,15,0.359250365697504,56.022567,-6.217901,-157.162020116704,-157.162020116704,0.160787481868431
"894",12706,"Oronsay",106,"106_12706",2014-06-10 15:31:16,2014-06-10 17:11:21,69.95,100.075,3.65683263468758,55.99289,-6.208529,-138.67576698878,173.721053248274,352.987212677731
"895",12706,"Oronsay",107,"107_12706",2014-06-10 18:06:17,2014-06-10 18:56:17,54.9416666666667,49.9916666666667,2.26697124150216,56.02975,-6.179941,71.4787826412562,71.4787826412562,1.10484468921055
"896",12706,"Oronsay",108,"108_12706",2014-06-10 19:46:14,2014-06-10 20:06:14,49.9583333333333,19.9916666666667,2.85250638389815,56.04406,-6.183957,43.3669362870808,43.3669362870808,4.70670412609253
"897",12706,"Oronsay",109,"109_12706",2014-06-10 20:21:14,2014-06-10 22:06:13,15,104.983333333333,2.37635168399043,56.042656,-6.192824,36.332942069478,36.332942069478,592.30928795847
"898",12706,"Oronsay",110,"110_12706",2014-06-11 02:06:11,2014-06-11 03:11:10,239.975,64.975,0.617107274289305,56.02076,-6.220629,-165.191068914742,-151.087544138751,44.2770223257114
"899",12706,"Oronsay",111,"111_12706",2014-06-11 03:31:09,2014-06-11 04:56:09,19.9916666666667,84.9916666666667,2.42632922313416,56.042745,-6.191705,-139.194491587851,31.9995050807349,599.943768221858
"900",12706,"Oronsay",112,"112_12706",2014-06-11 05:11:09,2014-06-11 05:31:09,15,20,2.45113662406396,56.029191,-6.176743,80.5498863900161,80.5498863900161,2.01942182246499
"901",12706,"Oronsay",113,"113_12706",2014-06-11 05:46:08,2014-06-11 06:21:08,14.9916666666667,34.9916666666667,2.39024236567543,56.010217,-6.188584,135.040755938934,135.040755938934,3.93265030407978
"902",12706,"Oronsay",114,"114_12706",2014-06-11 06:56:08,2014-06-11 07:11:07,35,14.9916666666667,0.587638562101661,56.020556,-6.218798,-159.687737650878,-159.687737650878,0.855173428797918
"903",12706,"Oronsay",115,"115_12706",2014-06-11 09:31:10,2014-06-11 09:46:11,140.041666666667,15.0166666666667,0.736568983533035,56.019145,-6.218781,-164.485907579665,-164.485907579665,0.549978158438283
"904",12706,"Oronsay",116,"116_12706",2014-06-11 10:56:07,2014-06-11 12:21:09,69.9333333333333,85.0416666666667,0.748299250748111,56.019099,-6.219157,-156.02881468602,-151.494587504382,0.684987291736082
"918",12706,"Oronsay",130,"130_12706",2014-06-12 09:45:42,2014-06-12 10:21:00,NA,35.2916666666667,17.858117967205,55.873008,-6.304096,-161.889076558059,-161.946178703522,31.3247312516303
"960",12706,"Oronsay",172,"172_12706",2014-07-13 20:49:33,2014-07-13 21:09:32,NA,19.9916666666667,184.186148056232,54.809206,-4.243645,136.501717482572,136.501717482572,215.136344923053
"961",12706,"Oronsay",173,"173_12706",2014-07-13 21:29:32,2014-07-13 21:49:32,19.9916666666667,20.0083333333333,183.400247418461,54.821165,-4.238936,136.17515753664,136.17515753664,214.15915383405
"962",12706,"Oronsay",174,"174_12706",2014-07-13 22:09:32,2014-07-13 22:29:31,20,19.9833333333333,183.387047309529,54.821136,-4.239297,136.19966284544,136.19966284544,214.321939555668
"963",12706,"Oronsay",175,"175_12706",2014-07-13 22:49:31,2014-07-13 23:09:31,20,20,183.415430711187,54.821116,-4.238678,136.161908957166,136.161908957166,213.946243262547
"964",12706,"Oronsay",176,"176_12706",2014-07-13 23:29:32,2014-07-13 23:49:33,20.0083333333333,20.0166666666667,183.409062199056,54.821144,-4.238772,136.161606804901,136.161606804901,213.689138600765
"967",12706,"Oronsay",179,"179_12706",2014-07-15 17:29:00,2014-07-15 17:43:57,NA,14.95,178.191235798944,54.847198,-4.309986,136.623264518743,136.623264518743,204.982277066987
"968",12706,"Oronsay",180,"180_12706",2014-07-15 18:03:57,2014-07-15 18:18:59,19.9916666666667,15.0416666666667,174.248316398756,54.856827,-4.383903,137.552589341538,137.552589341538,118.177155238093
"969",12706,"Oronsay",181,"181_12706",2014-07-15 18:53:56,2014-07-15 19:43:57,34.95,50.0166666666667,175.729983461595,54.850123,-4.362114,137.554909400888,137.374031367366,633.140139758388
"970",12706,"Oronsay",182,"182_12706",2014-07-15 20:03:57,2014-07-15 20:18:55,19.9916666666667,14.975,175.914096760151,54.848725,-4.360531,137.379642406774,137.379642406774,119.452207213627
"971",12706,"Oronsay",183,"183_12706",2014-07-15 20:53:57,2014-07-15 21:08:56,35.025,14.9833333333333,175.924975362228,54.848623,-4.360476,137.373873589676,137.373873589676,646.552148612359
"972",12706,"Oronsay",184,"184_12706",2014-07-15 21:28:55,2014-07-15 21:43:55,19.9916666666667,15,175.943994410015,54.847486,-4.362286,137.431249136006,137.431249136006,201.464425956259
"973",12706,"Oronsay",185,"185_12706",2014-07-15 22:03:55,2014-07-15 22:18:57,20,15.0333333333333,174.662414428301,54.85434,-4.379033,137.537026656729,137.537026656729,118.524506564579
"974",12706,"Oronsay",186,"186_12706",2014-07-15 22:53:57,2014-07-15 23:08:55,35,14.9583333333333,173.379804196821,54.859936,-4.398342,137.708611075848,137.708611075848,644.312366345164
"975",12706,"Oronsay",187,"187_12706",2014-07-16 01:36:36,2014-07-16 06:36:38,147.691666666667,300.025,4.73654061489977,56.066058,-6.192571,17.7097330498739,17.9102023456044,2.28103545045213
"976",12706,"Oronsay",188,"188_12706",2014-07-16 12:06:34,2014-07-16 22:36:25,329.941666666667,629.85,182.640433913486,54.757149,-4.387227,27.8433355090644,139.887504544944,660.328010577313
"994",12706,"Oronsay",206,"206_12706",2015-05-10 02:37:11,2015-05-10 21:07:02,NA,1109.85,6.99186334452775,56.08198,-6.166453,15.1189388619255,26.1965714344673,2.46096909257132
"996",12706,"Oronsay",208,"208_12706",2015-05-12 02:36:49,2015-05-12 08:06:44,NA,329.925,6.93417656448927,56.081297,-6.166068,15.3746264147556,27.4509141845404,2.40264089794068
"1000",12706,"Oronsay",212,"212_12706",2015-05-15 02:26:08,2015-05-15 21:55:59,NA,1169.85,7.14894634605819,56.083254,-6.165369,26.7089039724839,26.1183742035252,3.79366098585281
"1003",12706,"Oronsay",215,"215_12706",2015-05-17 02:35:44,2015-05-17 06:35:42,NA,239.958333333333,5.00235746083916,56.06617,-6.249607,23.3021731509259,-25.9724447393018,1.71923144266459
"1004",12706,"Oronsay",216,"216_12706",2015-05-17 07:05:40,2015-05-17 09:35:44,29.975,150.058333333333,0.481532657149656,56.022803,-6.209463,121.305064780895,125.278073672814,0.217585371342948
"1005",12706,"Oronsay",217,"217_12706",2015-05-17 10:35:39,2015-05-17 12:05:41,59.925,90.0333333333333,6.0530442560872,56.074816,-6.174622,25.2896821660123,25.2896821660123,3.32933336044745
"1006",12706,"Oronsay",218,"218_12706",2015-05-17 15:05:41,2015-05-17 21:35:36,NA,389.925,5.00844965816181,56.066159,-6.249878,-141.114241294678,-25.9714707756154,1.58605997842276
"1007",12706,"Oronsay",219,"219_12706",2015-05-18 04:05:33,2015-05-18 05:05:29,389.95,59.925,0.50236415010538,56.02178,-6.210941,122.802726751839,122.802726751839,0.147851909360307
"1008",12706,"Oronsay",220,"220_12706",2015-05-18 05:35:28,2015-05-18 06:35:29,29.9916666666667,60.0083333333333,2.76559016882452,56.005914,-6.242771,-145.178437147221,-142.704865274776,1.15955233578343
"1009",12706,"Oronsay",221,"221_12706",2015-05-18 07:35:28,2015-05-18 14:35:28,59.9916666666667,419.991666666667,7.41719244755543,56.085635,-6.164281,137.87721026801,25.9547689350309,3.83919730611864
"1010",12706,"Oronsay",222,"222_12706",2015-05-18 17:05:23,2015-05-18 17:35:23,149.916666666667,30,2.44812822957155,56.025835,-6.254759,-90.2953005648088,-90.2953005648088,1.33182112565699
"1011",12706,"Oronsay",223,"223_12706",2015-05-18 18:05:25,2015-05-18 21:35:21,30.0416666666667,209.933333333333,3.34608526609814,56.052861,-6.193296,24.4473722020938,24.7044473353952,1.78295487016119
"1012",12706,"Oronsay",224,"224_12706",2015-05-19 02:35:17,2015-05-19 08:05:12,299.933333333333,329.916666666667,6.50596853914343,56.077489,-6.167839,24.9248477535748,27.5005517957837,1.73709244651774
"1013",12706,"Oronsay",225,"225_12706",2015-05-19 09:05:15,2015-05-19 13:35:15,60.0416666666667,270,5.6181572660416,56.071641,-6.179012,26.6998967846841,24.2371524245132,2.04490830018207
"1014",12706,"Oronsay",226,"226_12706",2015-05-19 17:05:10,2015-05-19 20:35:10,209.916666666667,210,5.11935300109852,56.067801,-6.183309,23.0009001916008,23.6456536066851,1.70983246559205
"1015",12706,"Oronsay",227,"227_12706",2015-05-20 02:35:07,2015-05-20 05:35:04,359.958333333333,179.95,4.15085392128152,56.06214,-6.203214,21.3711887807317,10.6167410949341,1.84440544810681
"1016",12706,"Oronsay",228,"228_12706",2015-05-20 06:35:07,2015-05-20 09:35:03,60.05,179.925,7.18395176970787,56.083528,-6.165091,39.2447102303078,26.2928980866645,1.45849305545854
"1020",12706,"Oronsay",232,"232_12706",2015-05-21 12:34:34,2015-05-21 22:04:28,NA,569.9,7.08332670395071,56.087976,-6.194065,27.4433482224757,11.0246251040794,3.57927701516553
